Player,team,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Scottie Barnes,TOR,37,37,2024-01-09,22-161,TOR,@,LAL,L (-1),1,40:10,11,20,.550,3,7,.429,1,2,.500,1,2,3,6,0,2,2,6,26,18.5,0
Scottie Barnes,TOR,38,38,2024-01-10,22-162,TOR,@,LAC,L (-6),1,34:29,5,10,.500,1,5,.200,1,3,.333,0,7,7,6,0,2,2,1,12,11.5,-9
Scottie Barnes,TOR,39,39,2024-01-12,22-164,TOR,@,UTA,L (-32),1,28:06,6,13,.462,2,4,.500,5,11,.455,1,2,3,3,0,3,3,3,19,11.2,-21
Scottie Barnes,TOR,40,40,2024-01-15,22-167,TOR,,BOS,L (-9),1,40:40,5,12,.417,0,2,.000,0,0,,2,11,13,2,2,0,4,2,10,6.9,-1
Scottie Barnes,TOR,41,41,2024-01-17,22-169,TOR,,MIA,W (+24),1,33:57,9,16,.563,1,6,.167,1,1,1.000,2,3,5,8,2,1,5,2,20,17.2,+5
Scottie Barnes,TOR,42,42,2024-01-18,22-170,TOR,,CHI,L (-6),1,37:26,11,18,.611,2,6,.333,7,9,.778,1,6,7,6,3,3,6,1,31,27.4,-3
Scottie Barnes,TOR,43,43,2024-01-20,22-172,TOR,@,NYK,L (-26),1,32:44,4,14,.286,0,3,.000,1,3,.333,2,4,6,7,0,2,3,2,9,5.1,-15
Scottie Barnes,TOR,44,44,2024-01-22,22-174,TOR,,MEM,L (-8),1,40:42,6,14,.429,1,3,.333,9,9,1.000,5,7,12,8,0,6,5,2,22,24.2,+2
Scottie Barnes,TOR,45,45,2024-01-26,22-178,TOR,,LAC,L (-20),1,34:45,9,21,.429,1,5,.200,4,5,.800,1,4,5,4,1,0,1,1,23,15.8,-13
Scottie Barnes,TOR,46,46,2024-01-28,22-180,TOR,@,ATL,L (-1),1,37:36,8,14,.571,0,0,,8,8,1.000,1,3,4,8,0,2,5,2,24,20.2,-11
Scottie Barnes,TOR,47,47,2024-01-30,22-182,TOR,@,CHI,W (+11),1,36:31,4,14,.286,0,3,.000,5,6,.833,1,3,4,7,1,0,5,1,13,6.5,+10
Scottie Barnes,TOR,48,48,2024-02-02,22-185,TOR,@,HOU,L (-29),1,33:15,10,17,.588,1,2,.500,7,8,.875,3,4,7,4,1,0,1,1,28,25.4,-10
Scottie Barnes,TOR,49,49,2024-02-04,22-187,TOR,@,OKC,L (-8),1,48:09,8,15,.533,3,5,.600,0,1,.000,3,4,7,9,0,1,3,3,19,17.4,+4
Scottie Barnes,TOR,50,50,2024-02-05,22-188,TOR,@,NOP,L (-38),1,25:13,5,12,.417,2,5,.400,5,6,.833,2,3,5,4,0,2,1,1,17,15.3,-22
Scottie Barnes,TOR,51,51,2024-02-07,22-190,TOR,@,CHO,W (+6),1,35:42,6,14,.429,1,5,.200,5,6,.833,0,4,4,5,0,1,2,2,18,12.8,+4
Scottie Barnes,TOR,52,52,2024-02-09,22-192,TOR,,HOU,W (+3),1,34:57,4,16,.250,0,3,.000,5,5,1.000,6,4,10,8,2,2,1,2,13,16.0,-2
Scottie Barnes,TOR,53,53,2024-02-10,22-193,TOR,,CLE,L (-24),1,35:10,9,15,.600,1,3,.333,5,6,.833,2,8,10,10,1,1,1,3,24,27.0,+1
Pascal Siakam,TOR,1,1,2023-10-25,29-206,TOR,,MIN,W (+3),1,34:06,5,17,.294,3,5,.600,2,2,1.000,0,7,7,6,1,0,2,2,15,9.6,+7
Pascal Siakam,TOR,2,2,2023-10-27,29-208,TOR,@,CHI,L (-1),1,41:17,7,15,.467,1,5,.200,3,5,.600,1,7,8,2,0,0,3,4,18,9.1,-2
Pascal Siakam,TOR,3,3,2023-10-28,29-209,TOR,,PHI,L (-7),1,36:18,3,8,.375,2,5,.400,3,4,.750,1,6,7,4,0,1,2,4,11,8.6,-5
Pascal Siakam,TOR,4,4,2023-10-30,29-211,TOR,,POR,L (-8),1,35:06,9,21,.429,0,6,.000,2,3,.667,1,5,6,3,1,0,0,1,20,13.4,-2
Pascal Siakam,TOR,5,5,2023-11-01,29-213,TOR,,MIL,W (+19),1,32:54,9,13,.692,5,8,.625,3,3,1.000,0,6,6,7,0,0,3,3,26,23.0,+22
Pascal Siakam,TOR,6,6,2023-11-02,29-214,TOR,@,PHI,L (-15),1,33:09,5,11,.455,0,3,.000,0,0,,1,2,3,6,0,0,2,5,10,5.8,-14
Pascal Siakam,TOR,7,7,2023-11-05,29-217,TOR,@,SAS,W (+7),1,35:49,2,12,.167,1,4,.250,3,3,1.000,0,6,6,5,1,0,3,3,8,2.5,+7
Pascal Siakam,TOR,8,8,2023-11-08,29-220,TOR,@,DAL,W (+11),1,37:11,15,25,.600,0,5,.000,1,4,.250,4,8,12,5,0,0,3,2,31,23.2,+7
Pascal Siakam,TOR,9,9,2023-11-11,29-223,TOR,@,BOS,L (-23),1,28:07,6,17,.353,0,4,.000,5,6,.833,2,5,7,3,3,0,3,0,17,12.1,-9
Pascal Siakam,TOR,10,10,2023-11-13,29-225,TOR,,WAS,W (+4),1,37:32,15,23,.652,0,3,.000,9,14,.643,2,9,11,7,3,0,6,1,39,32.5,+18
Pascal Siakam,TOR,11,11,2023-11-15,29-227,TOR,,MIL,L (-16),1,28:36,4,9,.444,0,2,.000,3,5,.600,2,5,7,5,0,1,4,1,11,8.2,-21
Pascal Siakam,TOR,12,12,2023-11-17,29-229,TOR,,BOS,L (-3),1,29:06,11,16,.688,0,1,.000,1,1,1.000,1,5,6,5,0,0,3,5,23,16.9,+17
Pascal Siakam,TOR,13,13,2023-11-19,29-231,TOR,,DET,W (+29),1,28:40,10,18,.556,1,2,.500,2,3,.667,3,4,7,6,1,0,0,1,23,22.1,+23
Pascal Siakam,TOR,14,14,2023-11-21,29-233,TOR,@,ORL,L (-19),1,30:10,5,10,.500,0,2,.000,6,8,.750,0,2,2,8,1,0,2,1,16,15.0,-7
Pascal Siakam,TOR,15,15,2023-11-22,29-234,TOR,@,IND,W (+1),1,37:36,13,24,.542,1,3,.333,9,11,.818,3,7,10,5,0,1,2,2,36,29.2,-5
Pascal Siakam,TOR,16,16,2023-11-24,29-236,TOR,,CHI,W (+13),1,37:29,6,12,.500,1,6,.167,5,6,.833,0,3,3,8,1,0,3,2,18,15.3,+14
Pascal Siakam,TOR,17,17,2023-11-26,29-238,TOR,@,CLE,L (-3),1,37:39,7,17,.412,0,4,.000,4,6,.667,4,4,8,6,1,1,4,0,18,14.0,+6
Pascal Siakam,TOR,18,18,2023-11-28,29-240,TOR,@,BRK,L (-12),1,34:58,6,18,.333,0,4,.000,5,7,.714,2,8,10,2,1,0,2,2,17,9.4,-14
Pascal Siakam,TOR,19,19,2023-11-29,29-241,TOR,,PHO,W (+7),1,36:05,9,21,.429,1,5,.200,3,3,1.000,3,6,9,3,1,0,3,4,22,13.3,+9
Pascal Siakam,TOR,20,20,2023-12-01,29-243,TOR,,NYK,L (-13),1,33:49,7,16,.438,0,4,.000,7,8,.875,3,5,8,3,0,0,3,3,21,13.7,-14
Pascal Siakam,TOR,21,21,2023-12-06,29-248,TOR,,MIA,L (-9),1,35:43,9,13,.692,1,1,1.000,11,11,1.000,1,3,4,6,0,1,2,1,30,28.6,-9
Pascal Siakam,TOR,22,22,2023-12-08,29-250,TOR,@,CHO,L (-3),1,33:25,11,15,.733,0,1,.000,3,4,.750,1,4,5,4,1,0,1,2,25,22.4,-9
Pascal Siakam,TOR,23,23,2023-12-11,29-253,TOR,@,NYK,L (-6),1,36:37,8,15,.533,1,2,.500,3,7,.429,2,2,4,4,4,0,1,5,20,16.9,+6
Pascal Siakam,TOR,24,24,2023-12-13,29-255,TOR,,ATL,W (+7),1,36:15,12,19,.632,5,6,.833,4,7,.571,1,6,7,7,0,0,2,0,33,28.7,+15
Pascal Siakam,TOR,25,25,2023-12-15,29-257,TOR,,ATL,L (-21),1,34:04,5,11,.455,2,3,.667,3,4,.750,0,5,5,4,2,0,1,1,15,13.8,-9
Pascal Siakam,TOR,26,26,2023-12-18,29-260,TOR,,CHO,W (+15),1,35:59,11,16,.688,0,1,.000,5,6,.833,4,4,8,8,1,0,2,1,27,28.0,+2
Pascal Siakam,TOR,27,27,2023-12-20,29-262,TOR,,DEN,L (-9),1,35:34,7,16,.438,1,5,.200,3,5,.600,1,4,5,1,0,0,1,2,18,9.6,-17
Pascal Siakam,TOR,28,28,2023-12-22,29-264,TOR,@,PHI,L (-10),1,36:19,10,16,.625,0,4,.000,11,12,.917,1,4,5,5,0,1,2,1,31,27.1,-4
Pascal Siakam,TOR,29,29,2023-12-23,29-265,TOR,,UTA,L (-7),1,35:59,7,20,.350,0,2,.000,5,6,.833,3,6,9,6,1,0,1,4,19,13.9,0
Pascal Siakam,TOR,30,30,2023-12-27,29-269,TOR,@,WAS,W (+30),1,31:48,9,15,.600,0,2,.000,4,5,.800,1,5,6,11,1,0,4,3,22,20.4,+16
Pascal Siakam,TOR,31,31,2023-12-29,29-271,TOR,@,BOS,L (-2),1,40:43,10,18,.556,2,5,.400,5,8,.625,0,5,5,5,2,0,1,1,27,22.8,+8
Pascal Siakam,TOR,32,32,2023-12-30,29-272,TOR,@,DET,L (-2),1,39:58,14,24,.583,2,2,1.000,5,8,.625,1,4,5,4,0,0,2,5,35,23.3,-5
Pascal Siakam,TOR,33,33,2024-01-01,29-274,TOR,,CLE,W (+3),1,40:21,13,20,.650,5,8,.625,5,6,.833,0,5,5,2,1,0,1,3,36,28.5,+1
Pascal Siakam,TOR,34,34,2024-01-03,29-276,TOR,@,MEM,W (+5),1,29:49,9,14,.643,1,2,.500,5,6,.833,1,6,7,0,1,0,3,5,24,15.9,-1
Pascal Siakam,TOR,35,35,2024-01-05,29-278,TOR,@,SAC,L (-5),1,37:25,6,11,.545,0,0,,6,7,.857,1,3,4,9,2,1,2,3,18,19.7,+5
Pascal Siakam,TOR,36,36,2024-01-07,29-280,TOR,@,GSW,W (+15),1,30:10,7,11,.636,2,3,.667,0,0,,1,5,6,6,0,2,1,0,16,17.9,+5
Pascal Siakam,TOR,37,37,2024-01-09,29-282,TOR,@,LAL,L (-1),1,32:04,10,17,.588,3,5,.600,2,3,.667,0,4,4,3,0,1,1,2,25,18.9,-4
Pascal Siakam,TOR,38,,2024-01-10,29-283,TOR,@,LAC,L (-6),Did Not Play
Pascal Siakam,TOR,39,38,2024-01-12,29-285,TOR,@,UTA,L (-32),1,29:57,8,14,.571,5,6,.833,6,8,.750,0,4,4,2,0,0,2,1,27,19.8,-23
Pascal Siakam,TOR,40,39,2024-01-15,29-288,TOR,,BOS,L (-9),1,36:34,5,15,.333,0,6,.000,7,8,.875,2,3,5,4,1,0,0,1,17,13.8,-5
Pascal Siakam,TOR,41,,2024-01-17,29-290,TOR,,MIA,W (+24),Inactive
Pascal Siakam,TOR,42,,2024-01-18,29-291,IND,@,SAC,W (+5),Inactive
Pascal Siakam,TOR,43,40,2024-01-19,29-292,IND,@,POR,L (-3),1,34:16,9,14,.643,1,3,.333,2,6,.333,0,6,6,3,1,0,1,5,21,15.1,+17
Pascal Siakam,TOR,44,41,2024-01-21,29-294,IND,@,PHO,L (-7),1,30:06,6,14,.429,1,3,.333,2,2,1.000,2,2,4,7,0,0,3,6,15,9.1,-9
Pascal Siakam,TOR,45,42,2024-01-23,29-296,IND,,DEN,L (-5),1,32:34,7,16,.438,0,0,,2,2,1.000,2,8,10,4,0,0,1,1,16,12.8,-5
Pascal Siakam,TOR,46,43,2024-01-25,29-298,IND,,PHI,W (+12),1,30:04,9,13,.692,1,2,.500,7,10,.700,3,10,13,10,0,0,2,3,26,28.2,+30
Pascal Siakam,TOR,47,44,2024-01-26,29-299,IND,,PHO,W (+2),1,32:44,14,22,.636,2,3,.667,1,3,.333,4,3,7,4,2,0,2,1,31,26.5,+9
Pascal Siakam,TOR,48,45,2024-01-28,29-301,IND,,MEM,W (+6),1,35:15,8,13,.615,0,2,.000,3,3,1.000,0,6,6,6,2,0,1,3,19,18.9,+8
Pascal Siakam,TOR,49,46,2024-01-30,29-303,IND,@,BOS,L (-5),1,31:47,9,16,.563,1,1,1.000,4,4,1.000,4,2,6,2,0,0,0,4,23,18.6,+9
Pascal Siakam,TOR,50,47,2024-02-01,29-305,IND,@,NYK,L (-4),1,35:27,8,19,.421,1,3,.333,1,2,.500,4,3,7,5,0,1,5,5,18,8.4,-10
Pascal Siakam,TOR,51,48,2024-02-02,29-306,IND,,SAC,L (-11),1,35:27,10,15,.667,1,3,.333,1,3,.333,3,3,6,2,2,0,5,3,22,14.9,-5
Pascal Siakam,TOR,52,49,2024-02-04,29-308,IND,@,CHO,W (+16),1,35:16,11,20,.550,1,4,.250,2,3,.667,3,5,8,9,1,1,0,3,25,25.4,+30
Pascal Siakam,TOR,53,50,2024-02-06,29-310,IND,,HOU,W (+3),1,34:49,11,16,.688,4,6,.667,3,4,.750,1,3,4,4,1,0,2,1,29,24.8,+1
Pascal Siakam,TOR,54,51,2024-02-08,29-312,IND,,GSW,L (-22),1,29:39,6,11,.545,2,4,.500,2,4,.500,2,6,8,2,1,1,2,2,16,13.4,-16
Pascal Siakam,TOR,55,52,2024-02-10,29-314,IND,@,NYK,W (+14),1,31:04,8,13,.615,2,6,.333,1,4,.250,0,6,6,3,1,0,1,0,19,15.8,+7
RJ Barrett,TOR,1,1,2023-10-25,23-133,NYK,,BOS,L (-4),1,36:20,8,20,.400,2,5,.400,6,7,.857,1,2,3,2,1,0,2,0,24,14.5,+6
RJ Barrett,TOR,2,2,2023-10-27,23-135,NYK,@,ATL,W (+6),1,33:54,9,15,.600,3,5,.600,5,6,.833,1,2,3,6,1,0,3,2,26,21.4,+6
RJ Barrett,TOR,3,3,2023-10-28,23-136,NYK,@,NOP,L (-9),1,29:59,7,16,.438,1,6,.167,3,4,.750,0,3,3,2,0,1,3,0,18,9.2,-15
RJ Barrett,TOR,4,4,2023-10-31,23-139,NYK,@,CLE,W (+18),1,24:50,5,13,.385,3,5,.600,3,4,.750,1,2,3,0,0,0,1,2,16,8.0,+14
RJ Barrett,TOR,5,,2023-11-01,23-140,NYK,,CLE,L (-6),Did Not Dress
RJ Barrett,TOR,6,,2023-11-03,23-142,NYK,@,MIL,L (-5),Inactive
RJ Barrett,TOR,7,5,2023-11-06,23-145,NYK,,LAC,W (+14),1,30:43,9,16,.563,2,4,.500,6,6,1.000,1,5,6,4,0,0,5,1,26,18.0,+13
RJ Barrett,TOR,8,6,2023-11-08,23-147,NYK,,SAS,W (+21),1,31:44,8,17,.471,5,9,.556,3,3,1.000,0,2,2,6,1,0,0,2,24,20.3,+26
RJ Barrett,TOR,9,7,2023-11-12,23-151,NYK,,CHO,W (+22),1,30:41,9,16,.563,4,6,.667,2,3,.667,0,4,4,2,1,1,1,1,24,18.9,+26
RJ Barrett,TOR,10,,2023-11-13,23-152,NYK,@,BOS,L (-16),Did Not Dress
RJ Barrett,TOR,11,,2023-11-15,23-154,NYK,@,ATL,W (+2),Inactive
RJ Barrett,TOR,12,,2023-11-17,23-156,NYK,@,WAS,W (+21),Did Not Dress
RJ Barrett,TOR,13,8,2023-11-18,23-157,NYK,@,CHO,W (+14),1,25:51,5,15,.333,1,5,.200,4,5,.800,0,3,3,3,1,0,1,0,15,9.1,+16
RJ Barrett,TOR,14,9,2023-11-20,23-159,NYK,@,MIN,L (-17),1,21:58,4,13,.308,3,4,.750,3,4,.750,2,5,7,1,1,0,4,5,14,4.7,-13
RJ Barrett,TOR,15,10,2023-11-24,23-163,NYK,,MIA,W (+2),1,34:18,7,14,.500,1,5,.200,3,3,1.000,0,7,7,1,0,0,3,2,18,10.0,+9
RJ Barrett,TOR,16,11,2023-11-26,23-165,NYK,,PHO,L (-3),1,30:57,3,11,.273,0,2,.000,3,4,.750,0,2,2,1,0,1,0,3,9,2.9,-5
RJ Barrett,TOR,17,12,2023-11-28,23-167,NYK,,CHO,W (+24),1,28:18,3,13,.231,1,4,.250,9,9,1.000,0,3,3,2,1,0,1,1,16,10.0,0
RJ Barrett,TOR,18,13,2023-11-30,23-169,NYK,,DET,W (+6),1,23:56,5,12,.417,1,6,.167,4,6,.667,0,1,1,2,0,0,2,2,15,6.7,-5
RJ Barrett,TOR,19,14,2023-12-01,23-170,NYK,@,TOR,W (+13),1,26:59,6,18,.333,1,6,.167,2,3,.667,1,3,4,6,0,0,2,1,15,7.8,-5
RJ Barrett,TOR,20,15,2023-12-05,23-174,NYK,@,MIL,L (-24),1,31:28,7,18,.389,1,4,.250,8,8,1.000,3,5,8,1,0,0,2,0,23,15.5,-6
RJ Barrett,TOR,21,16,2023-12-08,23-177,NYK,@,BOS,L (-10),1,30:41,9,16,.563,2,5,.400,3,4,.750,1,2,3,3,1,0,0,0,23,19.4,-12
RJ Barrett,TOR,22,17,2023-12-11,23-180,NYK,,TOR,W (+6),1,32:15,11,21,.524,3,8,.375,2,4,.500,0,3,3,2,1,1,1,1,27,18.5,+1
RJ Barrett,TOR,23,18,2023-12-13,23-182,NYK,@,UTA,L (-4),1,24:18,3,16,.188,0,7,.000,3,4,.750,1,5,6,2,0,0,0,2,9,1.4,-4
RJ Barrett,TOR,24,19,2023-12-15,23-184,NYK,@,PHO,W (+17),1,28:56,6,10,.600,1,2,.500,8,8,1.000,1,1,2,3,0,1,1,2,21,18.4,0
RJ Barrett,TOR,25,20,2023-12-16,23-185,NYK,@,LAC,L (-22),1,28:19,7,15,.467,2,7,.286,2,2,1.000,1,4,5,0,0,1,1,1,18,11.5,-30
RJ Barrett,TOR,26,21,2023-12-18,23-187,NYK,@,LAL,W (+5),1,30:06,3,10,.300,0,2,.000,6,6,1.000,1,4,5,4,0,1,1,2,12,9.8,-7
RJ Barrett,TOR,27,22,2023-12-20,23-189,NYK,@,BRK,W (+19),1,26:51,5,11,.455,0,1,.000,4,4,1.000,0,5,5,2,1,1,2,2,14,10.1,+13
RJ Barrett,TOR,28,23,2023-12-23,23-192,NYK,,MIL,L (-19),1,29:05,5,17,.294,2,5,.400,1,2,.500,1,6,7,1,0,1,1,1,13,5.2,-8
RJ Barrett,TOR,29,24,2023-12-25,23-194,NYK,,MIL,W (+7),1,27:34,8,14,.571,2,5,.400,3,4,.750,1,5,6,1,1,0,3,3,21,13.7,-6
RJ Barrett,TOR,30,25,2023-12-27,23-196,NYK,@,OKC,L (-9),1,29:49,5,14,.357,1,7,.143,3,6,.500,0,4,4,4,0,0,5,5,14,2.0,-9
RJ Barrett,TOR,31,26,2023-12-29,23-198,NYK,@,ORL,L (-9),1,36:39,7,17,.412,1,5,.200,4,5,.800,2,4,6,2,1,0,2,4,19,10.9,-22
RJ Barrett,TOR,32,,2023-12-30,23-199,TOR,@,DET,L (-2),Inactive
RJ Barrett,TOR,33,27,2024-01-01,23-201,TOR,,CLE,W (+3),1,29:25,6,12,.500,1,2,.500,6,8,.750,3,6,9,1,0,0,5,5,19,9.8,-7
RJ Barrett,TOR,34,28,2024-01-03,23-203,TOR,@,MEM,W (+5),1,32:44,5,12,.417,2,5,.400,2,3,.667,0,7,7,3,1,0,3,3,14,8.2,-2
RJ Barrett,TOR,35,29,2024-01-05,23-205,TOR,@,SAC,L (-5),1,27:13,4,8,.500,2,4,.500,4,4,1.000,1,3,4,2,0,1,0,2,14,12.9,-19
RJ Barrett,TOR,36,30,2024-01-07,23-207,TOR,@,GSW,W (+15),1,36:10,13,20,.650,5,8,.625,6,8,.750,0,6,6,6,1,0,0,3,37,33.2,+26
RJ Barrett,TOR,37,31,2024-01-09,23-209,TOR,@,LAL,L (-1),1,35:28,10,13,.769,1,3,.333,2,3,.667,1,9,10,5,2,0,3,4,23,21.8,+10
RJ Barrett,TOR,38,32,2024-01-10,23-210,TOR,@,LAC,L (-6),1,36:36,10,16,.625,4,6,.667,0,0,,1,4,5,4,0,0,4,4,24,15.9,0
RJ Barrett,TOR,39,33,2024-01-12,23-212,TOR,@,UTA,L (-32),1,30:09,2,9,.222,0,2,.000,0,0,,0,7,7,2,1,3,2,4,4,1.5,-16
RJ Barrett,TOR,40,34,2024-01-15,23-215,TOR,,BOS,L (-9),1,36:17,11,19,.579,0,4,.000,2,3,.667,0,9,9,4,0,0,0,4,24,18.6,-4
RJ Barrett,TOR,41,35,2024-01-17,23-217,TOR,,MIA,W (+24),1,36:20,9,14,.643,1,3,.333,7,13,.538,3,5,8,3,0,0,0,1,26,22.7,+20
RJ Barrett,TOR,42,36,2024-01-18,23-218,TOR,,CHI,L (-6),1,34:49,6,16,.375,1,6,.167,4,5,.800,0,4,4,6,1,0,1,2,17,12.4,-5
RJ Barrett,TOR,43,37,2024-01-20,23-220,TOR,@,NYK,L (-26),1,28:56,8,15,.533,1,3,.333,3,9,.333,2,6,8,4,1,0,0,2,20,16.5,-14
RJ Barrett,TOR,44,38,2024-01-22,23-222,TOR,,MEM,L (-8),1,37:01,12,18,.667,0,2,.000,5,6,.833,1,8,9,1,0,1,2,3,29,22.1,-9
RJ Barrett,TOR,45,39,2024-01-26,23-226,TOR,,LAC,L (-20),1,36:00,9,19,.474,0,2,.000,4,8,.500,2,4,6,4,1,0,3,1,22,13.7,-27
RJ Barrett,TOR,46,,2024-01-28,23-228,TOR,@,ATL,L (-1),Inactive
RJ Barrett,TOR,47,,2024-01-30,23-230,TOR,@,CHI,W (+11),Inactive
RJ Barrett,TOR,48,,2024-02-02,23-233,TOR,@,HOU,L (-29),Inactive
RJ Barrett,TOR,49,40,2024-02-04,23-235,TOR,@,OKC,L (-8),1,43:24,9,16,.563,2,5,.400,3,4,.750,1,6,7,4,1,1,4,3,23,16.8,-13
RJ Barrett,TOR,50,,2024-02-05,23-236,TOR,@,NOP,L (-38),Inactive
RJ Barrett,TOR,51,41,2024-02-07,23-238,TOR,@,CHO,W (+6),1,33:22,9,15,.600,4,6,.667,1,1,1.000,0,6,6,5,0,1,1,4,23,19.5,0
RJ Barrett,TOR,52,42,2024-02-09,23-240,TOR,,HOU,W (+3),1,35:38,8,12,.667,1,3,.333,4,5,.800,1,4,5,7,1,0,2,2,21,20.4,+8
RJ Barrett,TOR,53,43,2024-02-10,23-241,TOR,,CLE,L (-24),1,32:39,5,14,.357,0,2,.000,4,7,.571,2,5,7,1,1,0,2,0,14,7.6,-12
OG Anunoby,TOR,1,1,2023-10-25,26-100,TOR,,MIN,W (+3),1,33:48,7,13,.538,4,9,.444,2,2,1.000,0,6,6,1,2,3,2,2,20,17.5,+6
OG Anunoby,TOR,2,2,2023-10-27,26-102,TOR,@,CHI,L (-1),1,27:49,5,8,.625,1,4,.250,0,1,.000,0,3,3,0,2,0,1,2,11,8.1,+28
OG Anunoby,TOR,3,,2023-10-28,26-103,TOR,,PHI,L (-7),Inactive
OG Anunoby,TOR,4,3,2023-10-30,26-105,TOR,,POR,L (-8),1,30:14,4,12,.333,2,9,.222,0,0,,0,3,3,1,2,1,2,0,10,5.5,0
OG Anunoby,TOR,5,4,2023-11-01,26-107,TOR,,MIL,W (+19),1,24:57,7,7,1.000,1,1,1.000,1,2,.500,0,2,2,3,1,0,2,5,16,13.2,+16
OG Anunoby,TOR,6,5,2023-11-02,26-108,TOR,@,PHI,L (-15),1,32:45,7,12,.583,2,4,.500,0,0,,1,3,4,1,0,1,3,2,16,9.6,+5
OG Anunoby,TOR,7,6,2023-11-05,26-111,TOR,@,SAS,W (+7),1,38:02,8,16,.500,7,13,.538,1,4,.250,2,4,6,4,2,0,1,3,24,20.0,+8
OG Anunoby,TOR,8,7,2023-11-08,26-114,TOR,@,DAL,W (+11),1,35:43,9,17,.529,3,8,.375,5,6,.833,1,4,5,2,0,0,2,4,26,17.0,+9
OG Anunoby,TOR,9,8,2023-11-11,26-117,TOR,@,BOS,L (-23),1,27:31,3,13,.231,2,8,.250,0,0,,1,2,3,2,1,0,0,0,8,3.8,-26
OG Anunoby,TOR,10,,2023-11-13,26-119,TOR,,WAS,W (+4),Inactive
OG Anunoby,TOR,11,,2023-11-15,26-121,TOR,,MIL,L (-16),Inactive
OG Anunoby,TOR,12,,2023-11-17,26-123,TOR,,BOS,L (-3),Did Not Dress
OG Anunoby,TOR,13,9,2023-11-19,26-125,TOR,,DET,W (+29),1,26:52,2,11,.182,1,6,.167,4,6,.667,1,4,5,3,2,0,1,3,9,5.1,+15
OG Anunoby,TOR,14,10,2023-11-21,26-127,TOR,@,ORL,L (-19),1,30:26,4,8,.500,3,5,.600,0,0,,0,1,1,4,0,3,4,0,11,8.2,-15
OG Anunoby,TOR,15,11,2023-11-22,26-128,TOR,@,IND,W (+1),1,36:01,5,12,.417,1,4,.250,2,2,1.000,2,2,4,3,1,0,2,3,13,8.5,-6
OG Anunoby,TOR,16,12,2023-11-24,26-130,TOR,,CHI,W (+13),1,33:56,10,14,.714,5,7,.714,1,2,.500,1,5,6,3,1,0,2,2,26,22.3,+9
OG Anunoby,TOR,17,13,2023-11-26,26-132,TOR,@,CLE,L (-3),1,34:04,4,12,.333,2,5,.400,1,3,.333,5,2,7,1,0,1,1,1,11,7.5,+11
OG Anunoby,TOR,18,14,2023-11-28,26-134,TOR,@,BRK,L (-12),1,36:31,4,12,.333,2,6,.333,0,0,,2,1,3,2,0,0,2,3,10,3.1,-14
OG Anunoby,TOR,19,15,2023-11-29,26-135,TOR,,PHO,W (+7),1,33:31,5,10,.500,3,5,.600,0,1,.000,0,3,3,1,3,1,0,3,13,11.7,+1
OG Anunoby,TOR,20,16,2023-12-01,26-137,TOR,,NYK,L (-13),1,27:08,4,13,.308,1,6,.167,0,0,,1,4,5,3,1,2,3,5,9,2.9,-4
OG Anunoby,TOR,21,17,2023-12-06,26-142,TOR,,MIA,L (-9),1,39:01,8,13,.615,5,10,.500,2,2,1.000,1,7,8,6,1,1,2,2,23,23.0,-9
OG Anunoby,TOR,22,18,2023-12-08,26-144,TOR,@,CHO,L (-3),1,36:13,3,12,.250,0,6,.000,5,5,1.000,0,3,3,4,1,0,0,3,11,7.3,0
OG Anunoby,TOR,23,19,2023-12-11,26-147,TOR,@,NYK,L (-6),1,36:54,11,20,.550,5,11,.455,2,2,1.000,1,4,5,2,1,0,2,3,29,20.5,-6
OG Anunoby,TOR,24,20,2023-12-13,26-149,TOR,,ATL,W (+7),1,36:38,10,13,.769,2,5,.400,0,0,,2,3,5,3,1,0,2,4,22,18.7,+17
OG Anunoby,TOR,25,21,2023-12-15,26-151,TOR,,ATL,L (-21),1,32:39,3,8,.375,1,4,.250,0,0,,0,2,2,4,0,0,2,0,7,4.0,-19
OG Anunoby,TOR,26,22,2023-12-18,26-154,TOR,,CHO,W (+15),1,32:16,2,10,.200,0,5,.000,1,1,1.000,0,2,2,2,1,0,2,3,5,-1.4,+3
OG Anunoby,TOR,27,23,2023-12-20,26-156,TOR,,DEN,L (-9),1,39:57,4,9,.444,1,4,.250,0,0,,0,1,1,3,0,0,1,2,9,4.9,-5
OG Anunoby,TOR,28,24,2023-12-22,26-158,TOR,@,PHI,L (-10),1,34:48,4,9,.444,0,4,.000,4,4,1.000,0,4,4,6,1,0,2,4,12,10.1,-11
OG Anunoby,TOR,29,25,2023-12-23,26-159,TOR,,UTA,L (-7),1,35:51,8,13,.615,2,3,.667,1,1,1.000,1,1,2,4,2,0,0,1,19,18.5,-4
OG Anunoby,TOR,30,26,2023-12-27,26-163,TOR,@,WAS,W (+30),1,29:20,11,16,.688,3,7,.429,1,2,.500,2,4,6,2,0,0,1,1,26,21.4,+24
OG Anunoby,TOR,31,27,2023-12-29,26-165,TOR,@,BOS,L (-2),1,37:17,5,8,.625,2,4,.500,0,0,,0,2,2,2,2,0,1,1,12,11.0,+4
OG Anunoby,TOR,32,,2023-12-30,26-166,NYK,@,IND,L (-14),Inactive
